id_Ville,Num_Dep,Nom_Ville,Longitude,Latitude
30432,74,VEIGY-FONCENEX,6.25,46.2667
30433,74,EVIRES,6.23333,46.0333
30434,74,CHENS-SUR-LEMAN,6.26667,46.3333
30435,74,QUINTAL,6.08333,45.8333
30436,74,AMBILLY,6.22417,46.195
30437,74,TALLOIRES,6.21667,45.85
30438,75,PARIS,2.34445,48.86
30439,76,ESLETTES,1.05,49.55
30440,76,ROSAY,1.25,49.7
30441,76,VARENGEVILLE-SUR-MER,0.983333,49.9167
30442,76,BIVILLE-LA-RIVIERE,0.933333,49.7833
30443,76,NEUFBOSC,1.36333,49.6456
30444,76,LA GAILLARDE,0.866667,49.8333
30445,76,ANCOURTEVILLE-SUR-HERICOURT,0.663889,49.6962
30446,76,SAINT-RIQUIER-ES-PLAINS,0.666667,49.8167
30447,76,ROUVILLE,0.499167,49.6153
30448,76,CALLENGEVILLE,1.51972,49.8106
30449,76,RICHEMONT,1.65,49.8
30450,76,BOUELLES,1.5,49.7167
30451,76,VEAUVILLE-LES-QUELLES,0.705833,49.7392
30452,76,FREULLEVILLE,1.23333,49.8333
30453,76,FOUCARMONT,1.56667,49.85
30454,76,CAMPNEUSEVILLE,1.66667,49.8667
30455,76,TORCY-LE-PETIT,1.18333,49.8167
30456,76,MALLEVILLE-LES-GRES,0.6,49.8333
30457,76,CAILLY,1.23333,49.5833
30458,76,LONGUEIL,0.966667,49.8833
30459,76,SAINTE-BEUVE-EN-RIVIERE,1.53333,49.7667
30460,76,FONTAINE-LE-BOURG,1.16667,49.5667
30461,76,ANNOUVILLE-VILMESNIL,0.433333,49.6833
30462,76,ERNEMONT-LA-VILLETTE,1.69695,49.4609
30463,76,LANQUETOT,0.533333,49.5833
30464,76,BEUZEVILLE-LA-GUERARD,0.616667,49.7167
30465,76,FONTAINE-EN-BRAY,1.41667,49.6833
30466,76,SAINT-PIERRE-LES-ELBEUF,1.05,49.2667
30467,76,OCQUEVILLE,0.683333,49.8
30468,76,OHERVILLE,0.683333,49.7333
30469,76,OURVILLE-EN-CAUX,0.6,49.7333
30470,76,TOURVILLE-LES-IFS,0.4,49.7167
30471,76,GREMONVILLE,0.833333,49.6667
30472,76,LE TILLEUL,0.2,49.6833
30473,76,SAINT-PIERRE-DE-VARENGEVILLE,0.933333,49.5
30474,76,PIERREFIQUES,0.233333,49.6833
30475,76,LE CAULE-SAINTE-BEUVE,1.58333,49.7667
30476,76,ANGLESQUEVILLE-LA-BRAS-LONG,0.782222,49.7803
30477,76,VILLEQUIER,0.666667,49.5167
30478,76,GLICOURT,1.25,49.9333
30479,76,NOTRE-DAME-DU-BEC,0.216667,49.6
30480,76,MIRVILLE,0.45,49.6167
30481,76,MANEGLISE,0.25,49.5667
30482,76,SAUSSEUZEMARE-EN-CAUX,0.342778,49.6659
30483,76,DUCLAIR,0.883333,49.4833
30484,76,OCTEVILLE-SUR-MER,0.116667,49.55
30485,76,HAUDRICOURT,1.7,49.7333
30486,76,LE TREPORT,1.36667,50.0667
30487,76,SAINTE-MARGUERITE-SUR-MER,0.947222,49.9073
30488,76,SAINT-LAURENT-DE-BREVEDENT,0.25,49.5333
30489,76,GOMMERVILLE,0.366667,49.55
30490,76,FONTENAY,0.182778,49.5606
30491,76,SAINT-MARTIN-DE-BOSCHERVILLE,0.966667,49.45
30492,76,BUCHY,1.36667,49.5833
30493,76,SAINNEVILLE,0.283333,49.55
30494,76,PLEINE-SEVE,0.75,49.8167
30495,76,MORGNY-LA-POMMERAYE,1.25,49.5167
30496,76,BRACQUEMONT,1.15,49.95
30497,76,QUEVREVILLE-LA-POTERIE,1.2,49.35
30498,76,TOUFFREVILLE-SUR-EU,1.31667,50
30499,76,SAINT-OUEN-SOUS-BAILLY,1.3,49.9
30500,76,TOURVILLE-LA-CHAPELLE,1.26667,49.95
30501,76,BURES-EN-BRAY,1.33333,49.7833
30502,76,AUZOUVILLE-AUBERBOSC,0.566667,49.6333
30503,76,TANCARVILLE,0.466667,49.4833
30504,76,SAINT-MARTIN-DU-MANOIR,0.233333,49.5333
30505,76,MELAMARE,0.45,49.5333
30506,76,SAINT-GERMAIN-D'ETABLES,1.18333,49.8333
30507,76,SAINT-AUBIN-ROUTOT,0.333333,49.5167
30508,76,BIERVILLE,1.26667,49.5333
30509,76,BELLENCOMBRE,1.23333,49.7
30510,76,BELMESNIL,1.05,49.7667
30511,76,NORMANVILLE,0.6,49.7
30512,76,GONNETOT,0.9,49.7667
30513,76,TREMAUVILLE,0.516667,49.6667
30514,76,AUBEGUIMONT,1.66667,49.8
30515,76,NORVILLE,0.633333,49.4667
30516,76,SAINT-HONORE,1.15,49.7833
30517,76,AVREMESNIL,0.933333,49.85
30518,76,LANDES-VIEILLES-ET-NEUVES,1.62945,49.7873
30519,76,ANGERVILLE-L'ORCHER,0.283333,49.5833
30520,76,MESNIERES-EN-BRAY,1.38333,49.7667
30521,76,SAINT-LEGER-AUX-BOIS,1.61667,49.8333
30522,76,FALLENCOURT,1.56667,49.8667
30523,76,BEAUTOT,1.03528,49.6431
30524,76,VIEUX-MANOIR,1.3,49.5667
30525,76,CLEON,1.03333,49.3167
30526,76,NOTRE-DAME-DU-PARC,1.13333,49.75
30527,76,PETIVILLE,0.583333,49.4667
30528,76,BERNEVAL-LE-GRAND,1.18333,49.9667
30529,76,AUFFAY,1.10028,49.7181
30530,76,CLIPONVILLE,0.666667,49.6833
30531,76,LE PETIT-QUEVILLY,1.03333,49.4333
30532,76,CANEHAN,1.35,49.9833
30533,76,LE HERON,1.4,49.4833
30534,76,HAUSSEZ,1.66667,49.5833
30535,76,SOTTEVILLE-SUR-MER,0.833333,49.8833
30536,76,SAINT-MACLOU-DE-FOLLEVILLE,1.1,49.6833
30537,76,GERVILLE,0.333333,49.7
30538,76,BOURDAINVILLE,0.95,49.6667
30539,76,FRESNOY-FOLNY,1.43333,49.8833
30540,76,VENTES-SAINT-REMY,1.3,49.7
30541,76,PREUSEVILLE,1.51667,49.8667
30542,76,BARDOUVILLE,0.933333,49.4333
30543,76,ANGIENS,0.783333,49.8333
30544,76,ETAIMPUIS,1.13333,49.65
30545,76,ROCQUEFORT,0.7,49.6667
30546,76,FLAMANVILLE,0.833333,49.6333
30547,76,FULTOT,0.8,49.75
30548,76,ESCLAVELLES,1.38333,49.7
30549,76,GOURNAY-EN-BRAY,1.73333,49.4833
30550,76,OUVILLE-L'ABBAYE,0.866667,49.7
30551,76,LA HOUSSAYE-BERANGER,1.08556,49.6309
30552,76,SAUCHAY,1.2,49.9333
30553,76,PRETOT-VICQUEMARE,0.85,49.7333
30554,76,GRENY,1.31667,49.95
30555,76,ANGERVILLE-BAILLEUL,0.45,49.6667
30556,76,SAUSSAY,0.933333,49.6333
30557,76,CRIEL-SUR-MER,1.31667,50.0167
30558,76,CALLEVILLE-LES-DEUX-EGLISES,1.02306,49.7062
30559,76,SAINT-MARTIN-L'HORTIER,1.4,49.75
30560,76,ROCQUEMONT,1.28333,49.6
30561,76,HOUQUETOT,0.391667,49.6083
30562,76,BOIS-HEROULT,1.4,49.5667
30563,76,OISSEL,1.1,49.3333
30564,76,LOUVETOT,0.713056,49.5717
30565,76,AUBERMESNIL-BEAUMAIS,1.11667,49.85
30566,76,HAUTOT-SUR-MER,1.03333,49.9
30567,76,AUVILLIERS,1.58333,49.7667
30568,76,VIRVILLE,0.35,49.5833
30569,76,BOUVILLE,0.9,49.5667
30570,76,NULLEMONT,1.63333,49.7667
30571,76,SAINTE-MARGUERITE-SUR-DUCLAIR,0.85,49.5167
30572,76,GODERVILLE,0.366667,49.65
30573,76,LINTOT,0.566667,49.5667
30574,76,BRADIANCOURT,1.38333,49.6667
30575,76,EU,1.41667,50.05
30576,76,GRUGNY,1.11667,49.6167
30577,76,MENERVAL,1.66667,49.5667
30578,76,SAINT-AUBIN-SUR-SCIE,1.06667,49.8667
30579,76,ASSIGNY,1.3,49.9833
30580,76,CLEVILLE,0.616667,49.6167
30581,76,SAINTE-CROIX-SUR-BUCHY,1.35,49.5667
30582,76,DARNETAL,1.15,49.45
30583,76,SAINT-GILLES-DE-CRETOT,0.65,49.5667
30584,76,REBETS,1.38333,49.5
30585,76,NEUF-MARCHE,1.71528,49.4237
30586,76,RONCHEROLLES-SUR-LE-VIVIER,1.18361,49.467
30587,76,BERVILLE-SUR-SEINE,0.9,49.4667
30588,76,QUINCAMPOIX,1.18333,49.5333
30589,76,CAILLEVILLE,0.733333,49.8333
30590,76,RY,1.35,49.4833
30591,76,CLAIS,1.45,49.8
30592,76,ROUMARE,0.966667,49.5167
30593,76,CARVILLE-LA-FOLLETIERE,0.816667,49.5667
30594,76,VAL-DE-LA-HAYE,1,49.3833
30595,76,COTTEVRARD,1.21667,49.6333
30596,76,ARQUES-LA-BATAILLE,1.13333,49.8833
30597,76,ROYVILLE,0.95,49.7833
30598,76,HAUTOT-L'AUVRAY,0.75,49.7667
30599,76,FLAMETS-FRETILS,1.6,49.7333
30600,76,MASSY,1.4,49.6833
30601,76,MARQUES,1.7,49.7833
30602,76,ANQUETIERVILLE,0.633333,49.5333
30603,76,CONTREMOULINS,0.433333,49.7333
30604,76,VILLERS-SOUS-FOUCARMONT,1.56667,49.8333
30605,76,CRIQUIERS,1.7,49.6833
30606,76,OUVILLE-LA-RIVIERE,0.966667,49.8667
30607,76,HARCANVILLE,0.716667,49.7167
30608,76,SAHURS,0.933333,49.35
30609,76,SAINT-EUSTACHE-LA-FORET,0.466667,49.55
30610,76,SAINTE-MARIE-AU-BOSC,0.2,49.6667
30611,76,ETRETAT,0.2,49.7
30612,76,SAINT-AUBIN-EPINAY,1.16667,49.4167
30613,76,DOUVREND,1.31667,49.8667
30614,76,LA FEUILLIE,1.51667,49.4667
30615,76,COMPAINVILLE,1.56667,49.6667
30616,76,GOUY,1.15,49.35
30617,76,LE HOULME,1.03333,49.5167
30618,76,AUBERVILLE-LA-RENAULT,0.366667,49.6833
30619,76,ANGLESQUEVILLE-L'ESNEVAL,0.233333,49.6333
30620,76,SAINT-GILLES-DE-LA-NEUVILLE,0.383333,49.5667
30621,76,BEAUSSAULT,1.56667,49.6833
30622,76,SAINTE-AUSTREBERTHE,0.966667,49.6
30623,76,DERCHIGNY,1.21667,49.9333
30624,76,MONT-DE-L'IF,0.816667,49.5833
30625,76,FRY,1.53333,49.5333
30626,76,YVETOT,0.766667,49.6167
30627,76,HAUCOURT,1.66667,49.6333
30628,76,ILLOIS,1.65,49.75
30629,76,QUIBERVILLE,0.916667,49.9
30630,76,GRAND-COURONNE,1,49.35
30631,76,ANCOURT,1.18333,49.9
30632,76,MESNIL-MAUGER,1.51667,49.6667
30633,76,BERTREVILLE-SAINT-OUEN,1.05,49.8
30634,76,FRESLES,1.35,49.75
30635,76,MORTEMER,1.55,49.75
30636,76,BREMONTIER-MERVAL,1.61667,49.5
30637,76,BLOSSEVILLE,0.8,49.85
30638,76,LA LONDE,0.966667,49.3
30639,76,ELBEUF-EN-BRAY,1.65,49.4833
30640,76,BRETTEVILLE-SAINT-LAURENT,0.874722,49.7631
30641,76,GUERVILLE,1.51667,49.9667
30642,76,LA BOUILLE,0.933333,49.35
30643,76,MANNEVILLETTE,0.183333,49.6
30644,76,THIOUVILLE,0.616667,49.7
30645,76,LE GRAND-QUEVILLY,1.03333,49.4167
30646,76,VILLAINVILLE,0.25,49.65
30647,76,BEZANCOURT,1.63333,49.45
30648,76,ANCEAUMEVILLE,1.05,49.5833
30649,76,GUEUTTEVILLE-LES-GRES,0.755278,49.8395
30650,76,IMBLEVILLE,0.95,49.7167
30651,76,ELETOT,0.45,49.7833
30652,76,BREAUTE,0.4,49.6333
30653,76,BORNAMBUSC,0.35,49.6333
30654,76,CAUVILLE-SUR-MER,0.133333,49.6
30655,76,HOUPPEVILLE,1.08333,49.5167
30656,76,LA RUE-SAINT-PIERRE,1.25,49.5667
30657,76,ECTOT-LES-BAONS,0.8,49.65
30658,76,FRENEUSE,1.08333,49.3167
30659,76,AUBERMESNIL-AUX-ERABLES,1.56667,49.8256
30660,76,BOLLEVILLE,0.566667,49.6
30661,76,LE BOIS-ROBERT,1.15,49.8333
30662,76,SAUMONT-LA-POTERIE,1.61667,49.5833
30663,76,GRUCHET-SAINT-SIMEON,0.9,49.8167
30664,76,SORQUAINVILLE,0.55,49.7
30665,76,ELBEUF-SUR-ANDELLE,1.4,49.4667
30666,76,DOUDEVILLE,0.8,49.7167
30667,76,CRASVILLE-LA-MALLET,0.716667,49.8
30668,76,MAUQUENCHY,1.46667,49.6
30669,76,ELBEUF,1,49.2833
30670,76,BOISSAY,1.3575,49.5195
30671,76,BELBEUF,1.15,49.4
30672,76,AVESNES-EN-VAL,1.4,49.9167
30673,76,LES TROIS-PIERRES,0.416667,49.55
30674,76,QUEVILLON,0.95,49.4167
30675,76,SAINT-MARTIN-EN-CAMPAGNE,1.23333,49.95
30676,76,BEAUREPAIRE,0.216667,49.6667
30677,76,ANNEVILLE-AMBOURVILLE,0.883333,49.4667
30678,76,NOTRE-DAME-DE-BLIQUETUIT,0.766667,49.5
30679,76,SERVAVILLE-SALMONVILLE,1.26667,49.4833
30680,76,MESNIL-RAOUL,1.26667,49.4
30681,76,MORVILLE-SUR-ANDELLE,1.43333,49.4833
30682,76,HODENG-AU-BOSC,1.71667,49.8667
30683,76,FERRIERES-EN-BRAY,1.75,49.4833
30684,76,GUILMECOURT,1.3,49.9667
30685,76,PENLY,1.23333,49.9833
30686,76,SAINT-JEAN-DE-LA-NEUVILLE,0.416667,49.5833
30687,76,LE MESNIL-REAUME,1.45,49.9667
30688,76,LONDINIERES,1.4,49.8333
30689,76,FONTAINE-SOUS-PREAUX,1.18333,49.4833
30690,76,BOIS-GUILLAUME,1.13333,49.4667
30691,76,CUVERVILLE-SUR-YERES,1.4,49.9583
30692,76,COLLEVILLE,0.466667,49.75
30693,76,INTRAVILLE,1.28333,49.9333
30694,76,LONGUERUE,1.3,49.55
30695,76,MENTHEVILLE,0.416667,49.7
30696,76,BLAINVILLE-CREVON,1.3,49.5
30697,76,SAINT-AUBIN-CELLOVILLE,1.16667,49.3667
30698,76,GANCOURT-SAINT-ETIENNE,1.71667,49.55
30699,76,SAINT-LEGER-DU-BOURG-DENIS,1.15,49.4333
30700,76,LA FRENAYE,0.575,49.525
30701,76,NOINTOT,0.483333,49.6
30702,76,SAINT-JEAN-DU-CARDONNAY,1.01667,49.5
30703,76,SAINT-REMY-BOSCROCOURT,1.4,50.0167
30704,76,YQUEBEUF,1.25,49.6
30705,76,BLANGY-SUR-BRESLE,1.63333,49.9333
30706,76,VALMONT,0.516667,49.7333
30707,76,BRUNVILLE,1.26667,49.9667
30708,76,SAINT-RIQUIER-EN-RIVIERE,1.56667,49.8833
30709,76,AMBRUMESNIL,1,49.8667
30710,76,BARENTIN,0.95,49.55
30711,76,DENESTANVILLE,1.08333,49.8167
30712,76,OSMOY-SAINT-VALERY,1.31667,49.8
30713,76,DROSAY,0.733333,49.8
30714,76,LES CENT-ACRES,1.15,49.7667
30715,76,BENESVILLE,0.833333,49.75
30716,76,LE CATELIER,1.15,49.75
30717,76,SAINT-VAAST-DIEPPEDALLE,0.716667,49.75
30718,76,ECRETTEVILLE-SUR-MER,0.483333,49.8
30719,76,OUAINVILLE,0.583333,49.7833
30720,76,LINDEBEUF,0.916667,49.7
30721,76,HEUGLEVILLE-SUR-SCIE,1.1,49.7333
30722,76,YEBLERON,0.533333,49.6333
30723,76,BORDEAUX-SAINT-CLAIR,0.25,49.7
30724,76,MONCHAUX-SORENG,1.58333,49.95
30725,76,ECTOT-L'AUBER,0.933333,49.65
30726,76,SAINTE-AGATHE-D'ALIERMONT,1.31667,49.8333
30727,76,HERMEVILLE,0.266667,49.6
30728,76,LE HANOUARD,0.666667,49.7333
30729,76,PISSY-POVILLE,1,49.5333
30730,76,QUIEVRECOURT,1.41667,49.7333
30731,76,LA CERLANGUE,0.416667,49.5
30732,76,RIEUX,1.58333,49.9333
30733,76,HARFLEUR,0.2,49.5
30734,76,INGOUVILLE,0.683333,49.8333
30735,76,SAINT-CRESPIN,1.11667,49.7833
30736,76,GREUVILLE,0.916667,49.8167
30737,76,NOLLEVAL,1.48333,49.5
30738,76,CANOUVILLE,0.6,49.8
30739,76,FRESNE-LE-PLAN,1.3,49.4167
30740,76,ENVRONVILLE,0.666667,49.6667
30741,76,AMFREVILLE-LA-MI-VOIE,1.11667,49.4
30742,76,FROBERVILLE,0.333333,49.7167
30743,76,INCHEVILLE,1.5,50.0167
30744,76,ROUVRAY-CATILLON,1.48333,49.5667
30745,76,AUQUEMESNIL,1.33333,49.95
30746,76,MANIQUERVILLE,0.333333,49.7
30747,76,OFFRANVILLE,1.05,49.8667
30748,76,AMFREVILLE-LES-CHAMPS,0.816667,49.7
30749,76,REALCAMP,1.63333,49.85
30750,76,ROBERTOT,0.7,49.7167
30751,76,TORCY-LE-GRAND,1.18333,49.8
30752,76,DAMPIERRE-EN-BRAY,1.65917,49.5317
30753,76,MENONVAL,1.5,49.7667
30754,76,LE TRAIT,0.816667,49.4667
30755,76,GERPONVILLE,0.566667,49.75
30756,76,CLASVILLE,0.616667,49.8
30757,76,MILLEBOSC,1.5,49.9667
30758,76,SAINT-VINCENT-CRAMESNIL,0.366667,49.5
30759,76,VASSONVILLE,1.09278,49.6948
30760,76,BOSC-EDELINE,1.43333,49.5667
30761,76,MAUCOMBLE,1.33333,49.6833
30762,76,BOIS-D'ENNEBOURG,1.25,49.4333
30763,76,EPREVILLE,0.366667,49.7
30764,76,BEUZEVILLETTE,0.533333,49.5667
30765,76,MARTIN-EGLISE,1.15,49.9
30766,76,FOUCART,0.6,49.6167
30767,76,CROIXDALLE,1.36667,49.8167
30768,76,SAINT-MARDS,1.01667,49.7667
30769,76,OMONVILLE,1.05,49.8
30770,76,SANDOUVILLE,0.316667,49.5
30771,76,CLAVILLE-MOTTEVILLE,1.2,49.6
30772,76,LES GRANDES-VENTES,1.23333,49.7833
30773,76,LAMMERVILLE,0.983333,49.8
30774,76,SOMMESNIL,0.666667,49.7167
30775,76,VITTEFLEUR,0.65,49.8167
30776,76,LA HALLOTIERE,1.46667,49.5167
30777,76,MONCHY-SUR-EU,1.45,50
30778,76,VALLIQUERVILLE,0.683333,49.6167
30779,76,SAINT-PIERRE-LAVIS,0.633333,49.6667
30780,76,TOCQUEVILLE-EN-CAUX,0.9,49.7833
30781,76,FREAUVILLE,1.41667,49.8333
30782,76,CLERES,1.11667,49.6
30783,76,BETTEVILLE,0.8,49.55
30784,76,LE FOSSE,1.56667,49.6
30785,76,ISNEAUVILLE,1.15,49.5
30786,76,SAINT-GEORGES-SUR-FONTAINE,1.18333,49.55
30787,76,ETOUTTEVILLE,0.783333,49.6667
30788,76,HEUQUEVILLE,0.148889,49.6156
30789,76,FRESQUIENNES,1.00472,49.5637
30790,76,VATTETOT-SOUS-BEAUMONT,0.45,49.6333
30791,76,BERTREVILLE,0.583333,49.7667
30792,76,SAANE-SAINT-JUST,0.933333,49.7667
30793,76,CROPUS,1.15,49.7333
30794,76,SAINT-PAER,0.883333,49.5167
30795,76,LA FOLLETIERE,0.8,49.5667
30796,76,LA VAUPALIERE,1.01667,49.4833
30797,76,SAINT-SAIRE,1.5,49.7
30798,76,BOIS-HIMONT,0.7,49.5833
30799,76,AUTRETOT,0.733333,49.65
30800,76,BOIS-L'EVEQUE,1.26667,49.45
30801,76,AUTIGNY,0.866667,49.8
30802,76,MONTVILLE,1.07556,49.5464
30803,76,BAZINVAL,1.55,49.9667
30804,76,CIDEVILLE,0.9,49.6167
30805,76,SAINT-QUENTIN-AU-BOSC,1.33333,49.9333
30806,76,BOSC-GUERARD-SAINT-ADRIEN,1.11667,49.55
30807,76,CRASVILLE-LA-ROCQUEFORT,0.866667,49.8
30808,76,ENVERMEU,1.26667,49.9
30809,76,SAINT-ETIENNE-DU-ROUVRAY,1.1,49.3833
30810,76,HEURTEAUVILLE,0.816667,49.45
30811,76,THIERGEVILLE,0.516667,49.7167
30812,76,ETAINHUS,0.316667,49.5667
30813,76,SAINT-MARTIN-DU-BEC,0.2,49.6
30814,76,ERMENOUVILLE,0.783333,49.8
30815,76,MANEHOUVILLE,1.08333,49.8333
30816,76,VATIERVILLE,1.5,49.7833
30817,76,LUNERAY,0.916667,49.8333
30818,76,SAINT-GERMAIN-SOUS-CAILLY,1.21667,49.5833
30819,76,SAINT-PIERRE-BENOUVILLE,0.966667,49.75
30820,76,CRIQUETOT-SUR-LONGUEVILLE,1.08333,49.7833
30821,76,GRUCHET-LE-VALASSE,0.483333,49.55
30822,76,SAINT-AUBIN-LE-CAUF,1.18333,49.8667
30823,76,LINTOT-LES-BOIS,1.06667,49.8
30824,76,MESNIL-PANNEVILLE,0.9,49.5833
30825,76,ANNEVILLE-SUR-SCIE,1.08333,49.8333
30826,76,SAINT-MICHEL-D'HALESCOURT,1.66667,49.6084
30827,76,ALVIMARE,0.633333,49.6
30828,76,LA CHAPELLE-SUR-DUN,0.85,49.8667
30829,76,DEVILLE-LES-ROUEN,1.03333,49.4667
30830,76,MALAUNAY,1.03333,49.5333
30831,76,BAILLEUL-NEUVILLE,1.41667,49.8
30832,76,FORGES-LES-EAUX,1.55,49.6167
30833,76,RONCHEROLLES-EN-BRAY,1.46667,49.6167
30834,76,MAROMME,1.03333,49.4667
30835,76,SAINT-NICOLAS-D'ALIERMONT,1.21667,49.8833
30836,76,SAINT-ANDRE-SUR-CAILLY,1.21667,49.55
30837,76,SAINT-ROMAIN-DE-COLBOSC,0.366667,49.5333
30838,76,BOSC-BORDEL,1.41667,49.6
30839,76,GUEURES,0.966667,49.8333
30840,76,SAINT-MAURICE-D'ETELAN,0.616667,49.4667
30841,76,BEC-DE-MORTAGNE,0.45,49.7
30842,76,CUY-SAINT-FIACRE,1.7,49.5167
30843,76,SAINT-ARNOULT,0.666667,49.5333
30844,76,VILLERS-ECALLES,0.916667,49.5333
30845,76,BENARVILLE,0.5,49.6667
30846,76,ARGUEIL,1.51667,49.5333
30847,76,SAINTE-FOY,1.13333,49.8
30848,76,HUGLEVILLE-EN-CAUX,0.983333,49.6333
30849,76,DANCOURT,1.55,49.9
30850,76,SAINT-MARTIN-DU-VIVIER,1.16667,49.4667
30851,76,SAINT-JEAN-DE-FOLLEVILLE,0.5,49.5167
30852,76,NOTRE-DAME-DE-GRAVENCHON,0.583333,49.4833
30853,76,VARNEVILLE-BRETTEVILLE,1.05,49.65
30854,76,SAINT-LAURENT-EN-CAUX,0.883333,49.75
30855,76,SAINT-MARTIN-AUX-BUNEAUX,0.55,49.8333
30856,76,BERVILLE,0.833333,49.7167
30857,76,AUZOUVILLE-L'ESNEVAL,0.883333,49.6333
30858,76,MOLAGNIES,1.7225,49.5203
30859,76,BRETTEVILLE-DU-GRAND-CAUX,0.392778,49.6645
30860,76,LA CHAUSSEE,1.11667,49.8333
30861,76,BOSC-BERENGER,1.25,49.6333
30862,76,LESTANVILLE,0.966667,49.75
30863,76,BOSC-LE-HARD,1.18333,49.6333
30864,76,FRANQUEVILLE-SAINT-PIERRE,1.18,49.4012
30865,76,AVESNES-EN-BRAY,1.66667,49.4667
30866,76,PONTS-ET-MARAIS,1.45,50.05
30867,76,PARC-D'ANXTOT,0.383333,49.5833
30868,76,THEROULDEVILLE,0.516667,49.7667
30869,76,SAINT-NICOLAS-DE-BLIQUETUIT,0.733333,49.5167
30870,76,LA CHAPELLE-SAINT-OUEN,1.43445,49.5353
30871,76,LE MESNIL-SOUS-JUMIEGES,0.866667,49.4167
30872,76,SAINT-HELLIER,1.18333,49.7333
30873,76,BERTHEAUVILLE,0.65,49.85
30874,76,BERMONVILLE,0.633333,49.6333
30875,76,TOUSSAINT,0.433333,49.7333
30876,76,TRIQUERVILLE,0.633333,49.5
30877,76,AUZEBOSC,0.733333,49.6
30878,76,EPRETOT,0.316667,49.5333
30879,76,ETALONDES,1.38333,50.0333
30880,76,SAINTE-MARIE-DES-CHAMPS,0.783333,49.6167
30881,76,CAUDEBEC-EN-CAUX,0.733333,49.5333
30882,76,NOTRE-DAME-DE-BONDEVILLE,1.05,49.4833
30883,76,SAINT-NICOLAS-DE-LA-TAILLE,0.466667,49.5167
30884,76,BAILLY-EN-RIVIERE,1.35,49.9167
30885,76,SAINTE-COLOMBE,0.766667,49.8
30886,76,MONTMAIN,1.25,49.4167
30887,76,HAUTOT-SAINT-SULPICE,0.75,49.6833
30888,76,GRAINVILLE-SUR-RY,1.3,49.4833
30889,76,BIHOREL,1.11667,49.4667
30890,76,MAULEVRIER-SAINTE-GERTRUDE,0.720556,49.5548
30891,76,SAINT-PIERRE-DE-MANNEVILLE,0.933333,49.4
30892,76,SAINT-JACQUES-SUR-DARNETAL,1.2,49.4333
30893,76,MONTREUIL-EN-CAUX,1.15,49.6833
30894,76,YVILLE-SUR-SEINE,0.883333,49.4
30895,76,SAINT-WANDRILLE-RANCON,0.766667,49.5333
30896,76,BIVILLE-SUR-MER,1.26667,49.9833
30897,76,LA CHAPELLE-DU-BOURGAY,1.15,49.8167
30898,76,POMMEREVAL,1.31667,49.7333
30899,76,ROUEN,1.08333,49.4333
30900,76,BOOS,1.2,49.3833
30901,76,TOURVILLE-SUR-ARQUES,1.1,49.85
30902,76,SAINT-VICTOR-L'ABBAYE,1.11667,49.6667
30903,76,ROLLEVILLE,0.216667,49.5833
30904,76,VEAUVILLE-LES-BAONS,0.766667,49.65
30905,76,SAINT-GERMAIN-SUR-EAULNE,1.51667,49.7667
30906,76,VIBEUF,0.9,49.7
30907,76,ALLOUVILLE-BELLEFOSSE,0.683333,49.6
30908,76,SAINT-CLAIR-SUR-LES-MONTS,0.8,49.6
30909,76,FREVILLE,0.833333,49.5667
30910,76,SAINT-MARTIN-LE-GAILLARD,1.36667,49.9833
30911,76,GONNEVILLE-SUR-SCIE,1.08333,49.75
30912,76,SAINTE-MARGUERITE-SUR-FAUVILLE,0.6,49.6667
30913,76,BLACQUEVILLE,0.866667,49.5667
30914,76,NEVILLE,0.716667,49.8167
30915,76,EPINAY-SUR-DUCLAIR,0.85,49.5333
30916,76,GANZEVILLE,0.416667,49.7333
30917,76,YMARE,1.18333,49.35
30918,76,SAINT-AUBIN-DE-CRETOT,0.633333,49.5667
30919,76,SEPT-MEULES,1.41667,49.95
30920,76,SAINT-DENIS-D'ACLON,0.95,49.8667
30921,76,SOTTEVILLE-SOUS-LE-VAL,1.13333,49.3167
30922,76,SAINT-SAENS,1.28333,49.6667
30923,76,VEULES-LES-ROSES,0.8,49.8667
30924,76,SAINT-MARTIN-OSMONVILLE,1.29945,49.6395
30925,76,THEUVILLE-AUX-MAILLOTS,0.55,49.7667
30926,76,GONNEVILLE-LA-MALLET,0.216667,49.6333
30927,76,VATTETOT-SUR-MER,0.283333,49.7333
30928,76,SAINT-NICOLAS-DE-LA-HAIE,0.616667,49.55
30929,76,LE BOURG-DUN,0.9,49.8667
30930,76,BAONS-LE-COMTE,0.783333,49.65
30931,76,RAINFREVILLE,0.933333,49.7833
30932,76,AUMALE,1.75,49.7667
30933,76,DOUDEAUVILLE,1.70472,49.5725
30934,76,BOSC-MESNIL,1.35,49.6667
30935,76,SAINT-DENIS-LE-THIBOULT,1.36667,49.4667
30936,76,EMANVILLE,0.966667,49.6167
30937,76,CRIQUETOT-LE-MAUCONDUIT,0.566667,49.8
30938,76,BERTRIMONT,1,49.6667
30939,76,NESLE-HODENG,1.5,49.7
30940,76,GRAINVILLE-YMAUVILLE,0.416667,49.6667
30941,76,LIMPIVILLE,0.5,49.6833
30942,76,LE THIL-RIBERPRE,1.58333,49.65
30943,76,GONFREVILLE-CAILLOT,0.433333,49.65
30944,76,CARVILLE-POT-DE-FER,0.716667,49.7167
30945,76,VERGETOT,0.283333,49.6167
