Num_commune,Num_Dep,Nom_Ville,Longitude,Latitude
80063,80,BEAUCHAMPS,1.51667,50.0167
80480,80,LIGNIERES-EN-VIMEU,1.73333,49.9167
80284,80,ESMERY-HALLON,3.01667,49.7167
80170,80,CANTIGNY,2.5,49.6667
80397,80,GUEUDECOURT,2.83333,50.05
80130,80,BOVELLES,2.13333,49.8833
80634,80,PONT-NOYELLES,2.45,49.9333
80101,80,BEUVRAIGNES,2.76667,49.65
80201,80,COIGNEUX,2.55,50.1167
80811,80,VOYENNES,2.98333,49.7667
80677,80,ROISEL,3.1,49.95
80662,80,RAMBURELLES,1.7,49.9667
80240,80,DOINGT,2.96667,49.9167
80465,80,LANGUEVOISIN-QUIQUERY,2.93333,49.7333
80011,80,AILLY-SUR-SOMME,2.2,49.9167
80333,80,FORT-MAHON-PLAGE,1.56972,50.3419
80444,80,HUCHENNEVILLE,1.8,50.05
80386,80,GRATIBUS,2.55,49.6833
80009,80,AILLY-LE-HAUT-CLOCHER,2,50.0833
80426,80,HEILLY,2.53333,49.95
80304,80,FAY,2.8,49.8833
80146,80,BRUTELLES,1.51667,50.1333
80503,80,MAIZICOURT,2.11667,50.2
80152,80,BUS-LA-MESIERE,2.71667,49.6333
80108,80,BOISBERGUES,2.23333,50.15
80348,80,FRANSU,2.08333,50.1
80540,80,MESNIL-MARTINSART,2.65,50.05
80688,80,RUE,1.66667,50.2667
80702,80,SAINT-FUSCIEN,2.31667,49.8333
80721,80,SAINT-VALERY-SUR-SOMME,1.63333,50.1833
80334,80,FOSSEMANANT,2.2,49.8
80171,80,CAOURS,1.88333,50.1333
80261,80,DURY,2.26667,49.85
80147,80,BUIGNY-L'ABBE,1.93333,50.0833
80643,80,PROUZEL,2.2,49.8
80367,80,FRISE,2.81667,49.9333
80218,80,COURCELLES-SOUS-MOYENCOURT,2.04445,49.8134
80238,80,DERNANCOURT,2.63333,49.9667
80470,80,LEALVILLERS,2.51667,50.0667
80155,80,BUSSUS-BUSSUEL,2,50.1
80804,80,VILLERS-SOUS-AILLY,2.01667,50.0667
80168,80,CANDAS,2.25,50.1
80490,80,LONGUEVAL,2.80361,50.0256
80190,80,CHEPY,1.65,50.0667
80550,80,MIRVAUX,2.4,50
80314,80,FLERS,2.81667,50.05
80316,80,FLESSELLES,2.25,50
80795,80,VILLE-LE-MARCLET,2.08333,50.0167
80288,80,ESTREES-DENIECOURT,2.81667,49.8833
80051,80,BAILLEUL,1.85,50.0333
80031,80,ARVILLERS,2.65,49.7333
80237,80,DEMUIN,2.55,49.8167
80320,80,FOLIES,2.66667,49.75
80242,80,DOMART-SUR-LA-LUCE,2.48333,49.8167
80728,80,SAULCHOY-SOUS-POIX,1.93333,49.75
80142,80,BRIQUEMESNIL-FLOXICOURT,2.08333,49.8667
80258,80,DRIENCOURT,3,49.95
80439,80,HEUZECOURT,2.16667,50.1667
80693,80,SAILLY-LAURETTE,2.6,49.9167
80278,80,ERCHES,2.67056,49.7225
80164,80,CAMON,2.35,49.8833
80820,80,WARLOY-BAILLON,2.51667,50.0167
80680,80,ROSIERES-EN-SANTERRE,2.71667,49.8167
80524,80,MEHARICOURT,2.73333,49.8
80357,80,FRESNOY-AU-VAL,2.05,49.8333
80082,80,BELLOY-SUR-SOMME,2.13334,49.9656
80579,80,MUILLE-VILLETTE,3.06667,49.7333
80821,80,WARLUS,1.95,49.9167
80233,80,DANCOURT-POPINCOURT,2.73222,49.6662
80462,80,LAMOTTE-BULEUX,1.83333,50.1833
80407,80,HALLIVILLERS,2.28333,49.7
80478,80,LIGNIERES,2.6525,49.6767
80609,80,ONEUX,1.96667,50.15
80405,80,HAILLES,2.43333,49.8
80806,80,VILLERS-SUR-AUTHIE,1.7,50.3167
80115,80,BOUCHAVESNES-BERGEN,2.91667,49.9833
80227,80,CROIXRAULT,1.98333,49.7833
80116,80,BOUCHOIR,2.68333,49.75
80133,80,BRAILLY-CORNEHOTTE,1.96667,50.2167
80260,80,DRUCAT,1.86667,50.15
80105,80,BILLANCOURT,2.88333,49.7167
80044,80,AUTHIEULE,2.36667,50.1333
80451,80,IRLES,2.75,50.1
80330,80,FORCEVILLE-EN-VIMEU,1.8,49.9667
80410,80,HAM,3.06667,49.75
80339,80,FOUQUESCOURT,2.75,49.7667
80124,80,BOURSEVILLE,1.53333,50.1
80543,80,METIGNY,1.91667,49.9333
80498,80,MAILLY-MAILLET,2.6,50.0667
80461,80,LAMOTTE-BREBIERE,2.38333,49.8833
80014,80,AIZECOURT-LE-BAS,3.05,49.9667
80416,80,HANGEST-SUR-SOMME,2.06667,49.9833
80552,80,MOISLAINS,2.96667,49.9833
80446,80,HUPPY,1.76667,50.0167
80488,80,LONGPRE-LES-CORPS-SAINTS,1.98333,50.0167
80222,80,CRECY-EN-PONTHIEU,1.88333,50.25
80487,80,LONGAVESNES,3.05,49.9667
80447,80,HYENCOURT-LE-GRAND,2.83333,49.8167
80458,80,LAHOUSSOYE,2.48333,49.95
80352,80,FREMONTIERS,2.06667,49.75
80576,80,MOYENCOURT,2.93333,49.7167
80508,80,MARCHE-ALLOUARDE,2.86667,49.7333
80835,80,YZEUX,2.11667,49.9667
80200,80,COCQUEREL,1.95,50.0333
80090,80,BERNY-EN-SANTERRE,2.85,49.8667
80141,80,BRIE,2.93139,49.8762
80022,80,ANDAINVILLE,1.78333,49.9
80325,80,FONTAINE-LES-CAPPY,2.78333,49.9
80556,80,MONS-BOUBERT,1.66667,50.1333
80356,80,FRESNOY-ANDAINVILLE,1.8,49.9167
80707,80,SAINT-LEGER-SUR-BRESLE,1.71667,49.8667
80052,80,BAIZIEUX,2.51667,50
80509,80,MARCHELEPOT,2.86667,49.8333
80358,80,FRESNOY-EN-CHAUSSEE,2.58333,49.7667
80700,80,SAINT-BLIMONT,1.56667,50.1167
80375,80,GAUVILLE,1.78333,49.7833
80824,80,WIENCOURT-L'EQUIPEE,2.61667,49.85
80706,80,SAINT-LEGER-LES-DOMART,2.13333,50.05
80350,80,FRANVILLERS,2.5,49.9667
80781,80,VAUVILLERS,2.7,49.85
80756,80,THIEVRES,2.45,50.1167
80594,80,NEUVILLE-LES-LOEUILLY,2.18334,49.7912
80340,80,FOURCIGNY,1.83333,49.7667
80672,80,RIBEMONT-SUR-ANCRE,2.56556,49.96
80027,80,ARMANCOURT,2.71222,49.6781
80551,80,MISERY,2.88333,49.8333
80364,80,FRIAUCOURT,1.48333,50.0833
80344,80,FRANCIERES,1.93333,50.0667
80624,80,PIERREGOT,2.38333,50
80825,80,WIRY-AU-MONT,1.83333,49.9667
80541,80,MESNIL-SAINT-GEORGES,2.51667,49.6333
80604,80,OFFIGNIES,1.85,49.8
80497,80,MACHY,1.8,50.2667
80023,80,ANDECHY,2.71667,49.7167
80836,80,YONVAL,1.78333,50.0833
80006,80,AGENVILLERS,1.91667,50.1667
80718,80,SAINT-SAUVEUR,2.21667,49.9333
80303,80,FAVIERES,1.66667,50.2333
80038,80,AUCHONVILLERS,2.61667,50.0833
80193,80,CHIRMONT,2.4,49.7
80453,80,LABOISSIERE-EN-SANTERRE,2.68333,49.6667
80602,80,OCCOCHES,2.26667,50.1667
80241,80,DOMART-EN-PONTHIEU,2.11667,50.0667
80753,80,THIEPVAL,2.7,50.05
80095,80,BERTRANCOURT,2.55,50.0833
80380,80,GORENFLOS,2.03333,50.0833
80117,80,BOUCHON,2.02972,50.035
80005,80,AGENVILLE,2.1,50.1667
80004,80,ACHEUX-EN-VIMEU,1.68333,50.0667
80575,80,MOUFLIERES,1.75,49.9167
80298,80,ETRICOURT-MANANCOURT,2.98333,50.0333
80486,80,LONG,1.98333,50.0333
80360,80,FRESSENNEVILLE,1.56667,50.0667
80430,80,HERBECOURT,2.85,49.9167
80028,80,ARQUEVES,2.48333,50.0667
80757,80,THOIX,2.06667,49.7
80651,80,LE QUESNE,1.8,49.8667
80015,80,AIZECOURT-LE-HAUT,2.98333,49.95
80297,80,ETREJUST,1.88333,49.9167
80374,80,GAPENNES,1.95,50.1833
80569,80,MORCOURT,2.65,49.8833
80669,80,RETHONVILLERS,2.86667,49.7333
80306,80,FESCAMPS,2.68333,49.6333
80587,80,NESLETTE,1.66667,49.9167
80239,80,DEVISE,3,49.8667
80376,80,GENTELLES,2.45,49.85
80671,80,RIBEAUCOURT,2.1,50.1167
80646,80,PUNCHY,2.81667,49.7833
80623,80,PIENNES-ONVILLERS,2.64167,49.6298
80010,80,AILLY-SUR-NOYE,2.36667,49.75
80390,80,GRIVESNES,2.48333,49.6833
80422,80,HAUTVILLERS-OUVILLE,1.81667,50.1667
80312,80,FINS,3.05,50.0333
80687,80,RUBESCOURT,2.56667,49.6
80496,80,MACHIEL,1.83333,50.2667
80076,80,BEHEN,1.75,50.05
80631,80,PONCHES-ESTRUVAL,1.9,50.3167
80668,80,REMIENCOURT,2.38333,49.7833
80505,80,MAMETZ,2.75,50
80697,80,SAINT-ACHEUL,2.16667,50.1833
80742,80,SURCAMPS,2.06667,50.0667
80079,80,BELLEUSE,2.11667,49.7
80489,80,LONGUEAU,2.35,49.8667
80764,80,TOEUFLES,1.71667,50.0667
80046,80,AVELESGES,1.91667,49.9167
80518,80,MARTAINNEVILLE,1.7,50
80246,80,DOMMARTIN,2.4,49.7833
80332,80,FOREST-MONTIERS,1.75,50.25
80002,80,ABLAINCOURT-PRESSOIR,2.82195,49.8398
80145,80,BRUCAMPS,2.05,50.0667
80252,80,DOUILLY,3.05,49.7667
80212,80,CORBIE,2.5,49.9167
80652,80,LE QUESNEL,2.61667,49.7667
80767,80,LE TRANSLAY,1.68333,49.9667
80179,80,CAULIERES,1.9,49.7833
80214,80,COULLEMELLE,2.43333,49.6667
80074,80,BECQUIGNY,2.61667,49.7
80501,80,MAISON-PONTHIEU,2.05,50.2
80596,80,NEUVILLETTE,2.31667,50.2
80081,80,BELLOY-SAINT-LEONARD,1.9,49.9083
80830,80,YAUCOURT-BUSSUS,1.96667,50.1
80132,80,BRACHES,2.51667,49.7333
80618,80,PENDE,1.58333,50.1667
80163,80,CAMBRON,1.76667,50.1167
80763,80,LE TITRE,1.8,50.1833
80525,80,MEIGNEUX,1.88333,49.7667
80054,80,BARLEUX,2.88333,49.8833
80828,80,WOIREL,1.81667,49.9667
80692,80,SAILLY-FLIBEAUCOURT,1.76667,50.1833
80032,80,ASSAINVILLERS,2.6,49.6167
80477,80,LIGESCOURT,1.88333,50.2833
80607,80,OISSY,2.05,49.9
80395,80,GUERBIGNY,2.66667,49.7
80456,80,LAFRESGUIMONT-SAINT-MARTIN,1.80889,49.8153
80536,80,MESNIL-BRUNTEL,2.96667,49.8833
80149,80,BUIGNY-SAINT-MACLOU,1.81667,50.15
80206,80,CONTALMAISON,2.73333,50.0167
80690,80,RUMIGNY,2.28333,49.8
80128,80,BOUVINCOURT-EN-VERMANDOIS,3.05,49.8833
80192,80,CHIPILLY,2.65,49.9167
80547,80,MILLENCOURT,2.58333,50
80560,80,MONTAUBAN-DE-PICARDIE,2.78333,50
80440,80,HIERMONT,2.08333,50.2
80703,80,SAINT-GERMAIN-SUR-BRESLE,1.73333,49.8333
80532,80,MERICOURT-SUR-SOMME,2.66667,49.9
80611,80,ORESMAUX,2.26667,49.7667
80355,80,FRESNEVILLE,1.83333,49.8833
80484,80,LIOMER,1.81667,49.85
80648,80,PYS,2.75667,50.087
80161,80,CAHON,1.71667,50.1167
80144,80,BROUCHY,3.1,49.7167
80003,80,ACHEUX-EN-AMIENOIS,2.53333,50.0667
80319,80,FLUY,2.1,49.85
80385,80,GRAND-LAVIERS,1.78333,50.1333
80349,80,FRANSURES,2.23333,49.7
80326,80,FONTAINE-SOUS-MONTDIDIER,2.51667,49.65
80080,80,BELLOY-EN-SANTERRE,2.85,49.8833
80421,80,HATTENCOURT,2.78333,49.7667
80630,80,POIX-DE-PICARDIE,1.98417,49.7759
80083,80,BERGICOURT,2.01667,49.75
80617,80,PARVILLERS-LE-QUESNOY,2.73861,49.7467
80774,80,VAIRE-SOUS-CORBIE,2.55,49.9167
80665,80,REGNIERE-ECLUSE,1.76667,50.2833
80056,80,BAVELINCOURT,2.45,49.9833
80625,80,PIERREPONT-SUR-AVRE,2.55,49.7167
80270,80,EPECAMPS,2.15,50.1167
80204,80,COMBLES,2.86667,50.0167
80797,80,VILLERS-AUX-ERABLES,2.53333,49.7833
80558,80,MONSURES,2.16667,49.7
80553,80,MOLLIENS-AU-BOIS,2.38333,49.9833
80595,80,LA NEUVILLE-SIRE-BERNARD,2.515,49.742
80418,80,HARDECOURT-AUX-BOIS,2.81667,49.9833
80243,80,DOMESMONT,2.13333,50.1167
80026,80,ARGUEL,1.8,49.8667
80287,80,ESTREBOEUF,1.61667,50.15
80160,80,CAGNY,2.35,49.8667
80064,80,BEAUCOURT-EN-SANTERRE,2.58333,49.7833
80093,80,BERTEAUCOURT-LES-DAMES,2.16667,50.05
80775,80,VALINES,1.61667,50.0833
80071,80,BEAUVAL,2.33333,50.1
80515,80,MARLERS,1.85,49.7667
80459,80,LALEU,1.93333,49.9333
80538,80,MESNIL-EN-ARROUAISE,2.95,50.0333
80263,80,L'ECHELLE-SAINT-AURIN,2.71667,49.7
80711,80,SAINT-OUEN,2.11667,50.0333
80065,80,BEAUCOURT-SUR-L'ANCRE,2.66667,50.0833
80743,80,SUZANNE,2.76667,49.95
80013,80,AIRAINES,1.95,49.9667
80383,80,GOYENCOURT,2.76667,49.7167
80529,80,MERELESSART,1.85,49.9667
80765,80,TOURS-EN-VIMEU,1.68333,50.0333
80120,80,BOUILLANCOURT-EN-SERY,1.63333,49.9667
80251,80,DOUDELAINVILLE,1.76667,50
80663,80,RAMBURES,1.7,49.95
80384,80,GRANDCOURT,2.71667,50.0833
80771,80,UGNY-L'EQUIPEE,3.06667,49.8167
80307,80,FEUILLERES,2.85,49.95
80281,80,ERGNIES,2.03333,50.0833
80066,80,BEAUCOURT-SUR-L'HALLUE,2.45,49.9833
80151,80,BUIRE-SUR-L'ANCRE,2.58333,49.9667
80259,80,DROMESNIL,1.86667,49.8833
80137,80,BREILLY,2.18333,49.9333
80338,80,FOUILLOY,2.5,49.9
80070,80,BEAUQUESNE,2.4,50.0833
80666,80,REMAISNIL,2.25,50.2
80542,80,MESNIL-SAINT-NICAISE,2.91667,49.7667
80292,80,ETALON,2.85,49.7667
80337,80,FOUENCAMPS,2.41667,49.8333
80274,80,EPPEVILLE,3.05,49.7333
80786,80,VELENNES,2.1,49.75
80069,80,BEAUMONT-HAMEL,2.65,50.0833
80713,80,SAINT-QUENTIN-EN-TOURMONT,1.58333,50.2833
80655,80,QUESNOY-SUR-AIRAINES,1.98333,49.95
80537,80,MESNIL-DOMQUEUR,2.08333,50.1333
80600,80,NOYELLES-SUR-MER,1.71667,50.1833
80701,80,SAINT-CHRIST-BRIOST,2.91667,49.8333
80024,80,ARGOEUVES,2.23333,49.9167
80203,80,COLINCAMPS,2.6,50.1
80347,80,FRANSART,2.76667,49.7667
80377,80,GEZAINCOURT,2.31667,50.15
80512,80,MAREUIL-CAUBERT,1.83333,50.0667
80047,80,AVELUY,2.66667,50.0167
80354,80,FRESNES-TILLOLOY,1.76667,49.9833
80749,80,TERRAMESNIL,2.36667,50.1167
80654,80,QUESNOY-LE-MONTANT,1.68333,50.1167
80379,80,GLISY,2.4,49.8667
80705,80,SAINT-LEGER-LES-AUTHIE,2.51667,50.1167
80732,80,SENARPONT,1.71667,49.8833
80058,80,BAYONVILLERS,2.63333,49.8667
80597,80,NIBAS,1.58333,50.1
80468,80,LAVIEVILLE,2.58333,49.9833
80224,80,CRESSY-OMENCOURT,2.91667,49.7167
80225,80,CREUSE,2.16667,49.8333
80143,80,BROCOURT,1.83333,49.85
80392,80,GROUCHES-LUCHUEL,2.38333,50.1833
80638,80,POTTE,2.9,49.7667
80313,80,FLAUCOURT,2.86667,49.9167
80737,80,SOREL,3.05,50.0234
80045,80,AUTHUILLE,2.66667,50.0333
80285,80,ESSERTAUX,2.25,49.75
80396,80,GUESCHART,2,50.2333
80642,80,PROUVILLE,2.11667,50.1333
80469,80,LAWARDE-MAUGER-L'HORTOY,2.28333,49.7
80570,80,MOREUIL,2.48333,49.7667
80787,80,VERCOURT,1.7,50.3
80590,80,NEUILLY-L'HOPITAL,1.88333,50.1667
80776,80,VARENNES,2.53333,50.05
80021,80,AMIENS,2.3,49.9
80033,80,ASSEVILLERS,2.83333,49.9
80351,80,FRECHENCOURT,2.43333,49.95
80605,80,OFFOY,3.00833,49.7583
80308,80,FEUQUIERES-EN-VIMEU,1.6,50.0667
80834,80,YZENGREMER,1.51667,50.0667
80205,80,CONDE-FOLIE,2.01667,50.0167
80208,80,CONTEVILLE,2.075,50.175
80591,80,NEUVILLE-AU-BOIS,1.78917,49.9728
80791,80,VERS-SUR-SELLES,2.23139,49.8414
80738,80,SOUES,2.05,49.95
80523,80,MEAULTE,2.66667,49.9833
80016,80,ALBERT,2.65,50
80823,80,WARVILLERS,2.68333,49.7667
80119,80,BOUGAINVILLE,2.03333,49.8667
80300,80,FALVY,2.95,49.8
80629,80,POEUILLY,3.1,49.8833
80670,80,REVELLES,2.11667,49.85
80593,80,LA NEUVILLE-LES-BRAY,2.71667,49.9333
80613,80,OUST-MAREST,1.45889,50.0431
80182,80,CAYEUX-SUR-MER,1.48333,50.1833
80049,80,AYENCOURT,2.56667,49.6167
80295,80,ETINEHEM,2.68333,49.9333
80369,80,FROHEN-SUR-AUTHIE,2.2,50.2
80527,80,MENESLIES,1.5,50.05
80215,80,COULONVILLERS,2,50.1333
80096,80,BETHENCOURT-SUR-MER,1.5,50.0833
80084,80,BERMESNIL,1.735,49.8987
80639,80,POULAINVILLE,2.31667,49.9333
80777,80,VAUCHELLES-LES-AUTHIE,2.47472,50.0978
80566,80,FIEFFES-MONTRELET,2.23,50.0862
80659,80,RAINCHEVAL,2.43333,50.0667
80802,80,VILLERS-FAUCON,3.1,49.9833
80269,80,EPAUMESNIL,1.85,49.9167
80435,80,HESBECOURT,3.13333,49.9333
80460,80,LAMARONDE,1.9,49.8
80601,80,NURLU,3.01667,50
80035,80,AUBERCOURT,2.55,49.8333
80085,80,BERNATRE,2.08333,50.1833
80626,80,PISSY,2.13333,49.8667
80404,80,GUYENCOURT-SAULCOURT,3.08333,50
80275,80,EQUANCOURT,3.01667,50.0333
80428,80,HEM-MONACU,2.83333,49.9667
80272,80,EPENANCOURT,2.91667,49.8
80679,80,RONSSOY,3.16667,49.9833
80372,80,FRUCOURT,1.81667,50
80793,80,VIGNACOURT,2.2,50.0167
80157,80,BUSSY-LES-POIX,2.01667,49.8167
80378,80,GINCHY,2.83333,50.0333
80773,80,VADENCOURT,2.48333,50
80783,80,VAUX-MARQUENNEVILLE,1.78333,49.9833
80513,80,MARICOURT,2.78333,49.9667
80106,80,BLANGY-SOUS-POIX,2,49.7667
80568,80,MORCHAIN,2.9,49.7833
80271,80,EPEHY,3.13333,50
80708,80,SAINT-MARD,2.75833,49.6917
80412,80,HAMELET,2.53333,49.9
80619,80,PERNOIS,2.18333,50.05
80640,80,POZIERES,2.71667,50.0333
80535,80,LE MESGE,2.05,49.9333
80361,80,FRETTECUISSE,1.81667,49.9167
80559,80,MONTAGNE-FAYEL,1.98333,49.9
80020,80,ALLONVILLE,2.35,49.9333
80126,80,BOUTTENCOURT,1.63333,49.9333
80812,80,VRAIGNES-EN-VERMANDOIS,3.06528,49.8873
80810,80,VITZ-SUR-AUTHIE,2.06667,50.25
80249,80,DOMQUEUR,2.05,50.1167
80315,80,FLERS-SUR-NOYE,2.25,49.7333
80463,80,LAMOTTE-WARFUSEE,2.59556,49.8714
80341,80,FOURDRINOY,2.1,49.9
80414,80,HANGARD,2.51667,49.8167
80424,80,HEBECOURT,2.25,49.8
80589,80,NEUILLY-LE-DIEN,2.05,50.2167
80696,80,SAINS-EN-AMIENOIS,2.31667,49.8167
80554,80,MOLLIENS-DREUIL,2.01917,49.8837
80191,80,CHILLY,2.76667,49.7833
80311,80,FIGNIERES,2.58333,49.6833
80603,80,OCHANCOURT,1.61667,50.1
80235,80,DARGNIES,1.53333,50.05
80166,80,CANAPLES,2.21667,50.05
80633,80,PONTHOILE,1.71667,50.2167
80445,80,HUMBERCOURT,2.46667,50.2
80479,80,LIGNIERES-CHATELAIN,1.86667,49.7667
80657,80,QUIRY-LE-SEC,2.38333,49.6667
80256,80,DREUIL-LES-AMIENS,2.23333,49.9167
80760,80,TILLOY-FLORIVILLE,1.61667,49.9833
80299,80,LA FALOISE,2.35,49.7
80719,80,SAINTE-SEGREE,1.91667,49.75
80189,80,LA CHAVATTE,2.76667,49.75
80455,80,LACHAPELLE,1.95722,49.7653
80207,80,CONTAY,2.48333,50
80415,80,HANGEST-EN-SANTERRE,2.6,49.75
80172,80,CAPPY,2.75,49.9167
80228,80,LE CROTOY,1.61667,50.2167
80520,80,MAUCOURT,2.75445,49.7939
80248,80,DOMPIERRE-SUR-AUTHIE,1.91667,50.3
80196,80,CITERNE,1.83333,49.9833
80533,80,MERS-LES-BAINS,1.38333,50.0667
80723,80,SAISSEVAL,2.1,49.8833
80103,80,BIARRE,2.86667,49.7167
80635,80,PONT-REMY,1.91667,50.05
80282,80,ERONDELLE,1.88333,50.05
80792,80,LA VICOGNE,2.31667,50.05
80473,80,LIANCOURT-FOSSE,2.81667,49.75
80809,80,VISMES,1.66667,50.0167
80557,80,ESTREES-MONS,3.00667,49.8781
80037,80,AUBVILLERS,2.48333,49.7167
80230,80,CURCHY,2.86667,49.7667
80092,80,BERTANGLES,2.28333,49.9667
80747,80,TEMPLEUX-LA-FOSSE,3.01667,49.9667
80794,80,VILLECOURT,2.96667,49.7667
80735,80,SEUX,2.1,49.8667
80736,80,SOREL-EN-VIMEU,1.91667,50.0167
80267,80,ENNEMAIN,2.95,49.8333
81242,81,SAINT-AVIT,2.1,43.5167
81187,81,MOULAYRES,2.01667,43.7167
81322,81,VIRAC,2.05,44.05
81231,81,ROUAIROUX,2.56667,43.4833
81123,81,LACAPELLE-SEGALAR,2,44.1167
81015,81,APPELLE,1.96667,43.5833
81317,81,VILLEFRANCHE-D'ALBIGEOIS,2.35,43.9
81178,81,MONTGAILLARD,1.59556,43.9095
81100,81,GARREVAQUES,1.96667,43.4833
81004,81,ALBI,2.15,43.9333
81254,81,SAINT-JEAN-DE-MARCEL,2.25,44.0667
81303,81,TREBAS,2.48333,43.95
81136,81,LARROQUE,1.69,44.0034
81248,81,SAINT-GAUZENS,1.91667,43.7333
81063,81,CASTELNAU-DE-LEVIS,2.08333,43.9333
81091,81,FERRIERES,2.44917,43.6628
81291,81,TAIX,2.11667,44
81195,81,NAVES,2.225,43.5667
81310,81,VEILHES,1.83333,43.6167
81158,81,LE MASNAU-MASSUGUIES,2.55,43.7833
81051,81,CAHUZAC-SUR-VERE,1.91667,43.9833
81299,81,TEYSSODE,1.93333,43.65
81297,81,TERSSAC,2.08333,43.9333
81193,81,NAGES,2.77966,43.6755
81005,81,ALBINE,2.53333,43.45
81137,81,LASFAILLADES,2.49389,43.5748
81064,81,CASTELNAU-DE-MONTMIRAL,1.81667,43.9667
81099,81,GAILLAC,1.91667,43.9
81174,81,MONTDRAGON,2.11667,43.7833
81083,81,DURFORT,2.06778,43.4384
81134,81,LAMONTELARIE,2.6025,43.6237
81109,81,JONQUIERES,2.11667,43.65
81165,81,MILHARS,1.88333,44.1167
81141,81,LEDAS-ET-PENTHIES,2.38333,44.0833
81106,81,GRAZAC,1.6562,43.8432
81172,81,MONTAURIOL,2.32195,44.0828
81043,81,BUSQUE,1.96667,43.7833
81233,81,ROUMEGOUX,2.26667,43.8
81257,81,SAINT-JUERY,2.7,43.9167
81008,81,ALMAYRAC,2.16667,44.1
81234,81,ROUSSAYROLLES,1.83333,44.1
81095,81,FRAUSSEILLES,1.95,44.0333
81185,81,MONTVALEN,1.6,43.8667
81145,81,LISLE-SUR-TARN,1.8,43.85
81260,81,SAINT-LIEUX-LAFENASSE,2.22917,43.7681
81151,81,MAGRIN,1.91667,43.6333
81142,81,LEMPAUT,2.06667,43.5333
81153,81,LE MARGNES,2.60111,43.6412
81018,81,ARTHES,2.2,43.95
81101,81,LE GARRIC,2.16667,44
81024,81,BEAUVAIS-SUR-TESCOU,1.58333,43.9
81281,81,SEMALENS,2.11667,43.5833
81156,81,MARSSAC-SUR-TARN,2.03333,43.9167
81279,81,LA SAUZIERE-SAINT-JEAN,1.65,43.95
81080,81,DONNAZAC,1.95,44.0167
81163,81,MAZAMET,2.4,43.5
81117,81,LABESSIERE-CANDEIL,2.01667,43.8
81171,81,MONTANS,1.9,43.8667
81122,81,LACAPELLE-PINET,2.33333,44.0667
81006,81,ALGANS,1.88333,43.6
81311,81,VENES,2.2,43.7333
81066,81,CAUCALIERES,2.31667,43.5167
81179,81,MONTGEY,1.93333,43.5167
81212,81,PRADES,1.98333,43.6
81246,81,SAINTE-CECILE-DU-CAYROU,1.8,44
81125,81,LACAZE,2.51667,43.7333
81240,81,SAINT-ANDRE,2.46,43.9331
81239,81,SAINT-AMANS-VALTORET,2.48333,43.4833
81316,81,VIEUX,1.88333,44
81086,81,ESPERAUSSES,2.53333,43.7
81056,81,CAMPAGNAC,1.845,44.0306
81237,81,SAINT-AMANCET,2.1,43.4667
81094,81,FRAISSINES,2.51,43.9709
81196,81,NOAILHAC,2.35,43.575
81221,81,RAYSSAC,2.41667,43.8167
81097,81,FREJAIROLLES,2.23333,43.8833
81150,81,LUGAN,1.71667,43.7333
81293,81,TAURIAC,1.59167,43.8833
81044,81,CABANES,1.95,43.7333
81183,81,MONT-ROC,2.36667,43.8
81129,81,LAGARDIOLLE,2.08333,43.5
81241,81,SAINT-ANTONIN-DE-LACALM,2.3,43.7833
81114,81,LABASTIDE-GABAUSSE,2.1,44.0333
81152,81,MAILHOC,2.06667,44
81288,81,SOREZE,2.06667,43.45
81069,81,CORDES-SUR-CIEL,1.95361,44.0644
81139,81,LAUTREC,2.15,43.7167
81098,81,FREJEVILLE,2.13333,43.6167
81302,81,TREBAN,2.35,44.1
81102,81,GARRIGUES,1.71667,43.7
81308,81,VALENCE-D'ALBIGEOIS,2.4,44.0167
81040,81,BROUSSE,2.08333,43.7167
81232,81,ROUFFIAC,2.06667,43.8833
81164,81,MEZENS,1.66667,43.7833
81154,81,MARNAVES,1.9,44.1
81261,81,SAINT-LIEUX-LES-LAVAUR,1.76667,43.7667
81182,81,MONTREDON-LABESSONNIE,2.35,43.7333
81166,81,MILHAVET,2.03333,44.0333
81036,81,BOUT-DU-PONT-DE-LARN,2.41667,43.5
81157,81,MARZENS,1.83333,43.6667
81262,81,SAINT-MARCEL-CAMPES,1.98945,44.08
81133,81,LAMILLARIE,2.15,43.85
81038,81,BRENS,1.91667,43.9
81126,81,LACOUGOTTE-CADOUL,1.8275,43.6409
81010,81,AMBIALET,2.38333,43.9333
81062,81,CASTELNAU-DE-BRASSAC,2.51667,43.65
81173,81,MONTCABRIER,1.73,43.627
81081,81,DOURGNE,2.15,43.4833
81222,81,REALMONT,2.2,43.7833
81304,81,TREVIEN,2.11667,44.1
81255,81,SAINT-JEAN-DE-RIVES,1.78333,43.7333
81047,81,CADIX,2.48333,43.9833
81001,81,AGUTS,1.91667,43.5333
81079,81,DENAT,2.2,43.85
81050,81,CAMBON-LES-LAVAUR,1.85306,43.587
81216,81,PUYCALVEL,2.1,43.6833
81287,81,SIEURAC,2.1,43.8
81037,81,BRASSAC,2.49861,43.6298
81285,81,SERENAC,2.33333,43.9667
81236,81,SAINT-AGNAN,1.73445,43.6962
81176,81,MONTELS,1.9,43.9667
81218,81,PUYGOUZON,2.16972,43.8925
81204,81,PAYRIN-AUGMONTEL,2.36667,43.5167
81032,81,BLAN,2,43.5333
81220,81,RABASTENS,1.75,43.8333
